CODIGO DE BARRAS,CODIGO INT,DESCRIPCION,Proveedor,CANTIDADES,stock al cargar,Entrada,Salida,Macros,Macros,Stock
7.78988E+11,HMU4825,Vehiculo Batimóvil 2 en 1 - viene una lancha que se expulsa desde el Batimóvil,Caffaro,0,,0,0,0,0,
7.78988E+11,HMU8812,Máscara Batman,Caffaro,0,,0,0,0,0,
7.78988E+11,HMU4849,Puño de Batman con sonidos. Pilas incluidas.,Caffaro,0,,0,0,0,0,
7.78988E+11,HMU5042,"Máscara de Batman con visor. Cambia tu voz a la voz de Batman, con más de 15 sonidos. Pilas Incluidas",Caffaro,0,,0,0,0,0,
7.78988E+11,HMU9463,"DC Figura articulada 10 cm, tiene 9 articulaciones. Surtido de personajes. Incluyen 3 accs sorpresa + guia del coleccionista",Caffaro,0,,0,0,0,0,
7.78988E+11,HMU9333,"DC Figura articulada 30 cm, tiene 11 articulaciones. Surtido de personajes",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU0018,"DC - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic: Batman",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU0025,"DC - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic: Superman",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU1121,"DC - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic: Green Arrow",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU5013,"DC - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic: Batman Animado",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU5037,"DC - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic: Linterna Verde Animado",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU8021,"DC - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic: Harley Quinn",Caffaro,0,,0,0,0,0,
1.91726E+11,HMU5048,"Figura Misteriosa, no sabes cuál te toca. Caja Display x x 24 unidades. Incluye accesorios, guia del coleccionista y código virtual.",Caffaro,0,,0,0,0,0,
6.81326E+11,HMU7057,"Figura 7,5 cm con accs en blister, surtido de personajes. Incluye guia del coleccionista y código virtual",Caffaro,0,,0,0,0,0,
1.91726E+11,HMU1583,"Figura 9 cm con accs en blister, surtido de personajes. Incluye guia del coleccionista y código virtual",Caffaro,0,,0,0,0,0,
6.81326E+11,HMU7255,"2 Figuras 7,5 cm con accs en blister, surt de personajes. Incluye guia del coleccionista y código virtual",Caffaro,0,,0,0,0,0,
1.91726E+11,HMU5192,"Figura Misteriosa, Caja Display x 24 unid. Incluye accs, guia del coleccionista y código virtual.",Caffaro,0,,0,0,0,0,
6.81326E+11,HMU8307,"Figura con accesorios en blister, surt de personajes. Incluye accs, guia del coleccionista y código virtual.",Caffaro,0,,0,0,0,0,
6.81326E+11,HMU8406,"2 Figuras con accs en blister, surtido de personajes. Incluye guia del coleccionista y código virtual",Caffaro,0,,0,0,0,0,
6.81326E+11,HMU8604,Pack de 4 figuras y accesorios. Incluye guia del coleccionista y código virtual,Caffaro,0,,0,0,0,0,
6.30996E+11,HMU5009,Treasure X Pack 1 unid encontra la figura excavando en la piedra con la herramienta que trae . Descubri el tesoro c/el mapa. Caja exhibidora 18 unidades,Caffaro,0,,0,0,0,0,
6.30996E+11,HMU5016,"Treasure X Pack 3 unidades - encontra cada figura excavando en la piedra con la herramienta. Descubri el tesoro c/el mapa. Tesoro de oro ""garantizado""",Caffaro,0,,0,0,0,0,
43377761006,HMU1006,"Figura articulada 5"" (13 cm) - 10 personajes",Caffaro,0,,0,0,0,0,
43377769224,HMU9224,Brazalete Omni - Enhanced lanzador de discos,Caffaro,0,,0,0,0,0,
43377767909,HMU7909,Omnitrix lanzador. Lanza discos que al lanzarlos se transforman las figuras - 2 fig. incluidas. 3 surt,Caffaro,0,,0,0,0,0,
43377769538,HMU9538,Omnitrix Temp. 3 + de 40 frases y sonidos con luz,Caffaro,0,,0,0,0,0,
43377774006,HMU4006,Vehiculo con lanzador + figura articulada - 2 surtidos Heatblast y Diamondhead,Caffaro,0,,0,0,0,0,
43377769903,HDF6990,Alien Game Omnitrix - con sonidos y frases. Incluye 4 juegos para jugar!,Caffaro,0,,0,0,0,0,
7.798E+12,HDF5726,"Disfraz ""Ben"" T1 (3-4 años 70-85 cm)",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5733,"Disfraz ""Ben"" T2 (5-7 años 85-110 cm)",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5740,"Disfraz ""Ben"" T3 (8-9 años 110-130 cm)",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5771,"Disfraz ""Fuego"" T1 (3-4 años 70-85 cm). C/máscara",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5788,"Disfraz ""Fuego"" T2 (5-7 años 85-110cm) C/máscara",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5795,"Disfraz ""Fuego"" T3 (8-9 años 110-130cm) C/máscara",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5801,"Disfraz""4 Brazos"" T1 (3-4 años 70-85cm)C/máscara",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5818,"Disfraz""4 Brazos"" T2(5-7 años 85-110cm)C/máscara",Caffaro,30,,0,0,0,30,
7.798E+12,HDF5825,"Disfraz""4 Brazos""T3(8-9 años 110-130cm)C/máscara",Caffaro,0,,0,0,0,0,
7.798E+12,HDF5832,Máscaras Fuego y 4 Brazos surtidas,Caffaro,0,,0,0,0,0,
8.86144E+11,HMU8054,Figura articulada 8 cm,Caffaro,0,,0,0,0,0,
8.86144E+11,HAU6302,Vehiculo con figura incluída - surtido de modelos,Caffaro,0,,0,0,0,0,
45557834555,HPE4555,Peluches 20 cm - surtido de personajes,Caffaro,0,,0,0,0,0,
8.86144E+11,HDF5909,Máscara - surtido de modelos,Caffaro,0,,0,0,0,0,
8.86144E+11,NPE6159,Peluche 35 cm que habla y canta - surtidos,Caffaro,0,,0,0,0,0,
45557412302,NJU2302,Mini figura en bolsa y exhibidor - 9 surtidos,Caffaro,0,,0,0,0,0,
45557412753,NJU2753,Figura articulada 13 cm con 9 puntos de articulación,Caffaro,0,,0,0,0,0,
45557970918,NJU0918,"Figura Baymax 20 cm articulación en cabeza y brazos, activación manual de alas",Caffaro,0,,0,0,0,0,
45557413101,NJU3101,Mini Max con mas de 15 frases y sonidos,Caffaro,0,,0,0,0,0,
45557412852,NAU2852,Vehiculo + Figura Baymax para meter adentro del vehiculo. Incluye traje buzo + armadura para Baymax,Caffaro,0,,0,0,0,0,
7.78988E+11,NJU7706,Figuras para el agua lanza surtido de personajes,Caffaro,0,,0,0,0,0,
7.78988E+11,NJU1043,Figuras articuladas en caja display surtidas,Caffaro,0,,0,0,0,0,
7.78988E+11,NJU4429,Figura articulada con insignia y mecanismo,Caffaro,0,,0,0,0,0,
7.78989E+11,NJU9924,6 mini figuras en blister,Caffaro,0,,0,0,0,0,
7.78988E+11,NJU3980,Figura con mecanismo - surtido de personajes,Caffaro,0,,0,0,0,0,
7.78989E+11,NJU0124,Figura deluxe c/luz + tarjeta holográfica - surtidos,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU2021,Vehiculo Die-Cast c/figura incorporada - surtido de personajes,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU6379,Vehículo c/figura incorporada caja display Surt.,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU9962,Vehiculo básico con figura - surtido de personjes,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU6677,Vehiculo con luces y sonidos. Incluye la figura. Surtido de personajes. PILAS INCLUIDAS,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU4966,"Vehiculo que se transforma con lanzador. Incluye figura, 2 surtidos Chase y Marshall",Caffaro,0,,0,0,0,0,
7.78988E+11,NAU8910,"Vehiculo Playset con figuras y accesorios. Son 2 surtidos, Marshall y Chase. El vehiculo se abre y se transforma en un playset de juego. Viene la figura del Paw Patrol incluida + 2 mascotas y accs.",Caffaro,0,,0,0,0,0,
7.78988E+11,NAU2465,Vehiculo Die-Cast Ready Race Rescue c/figura incorporada - surtido de personajes,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU1932,Vehiculo Ready Race Rescue con sonido. Incluye la figura. Surtido de personajes PILAS INCLUIDAS,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU8349,Set de entrenamiento con figura y accesorios,Caffaro,0,,0,0,0,0,
7.78988E+11,NAU3936,Camión gigante para guardar los vehículos con figura y sonidos - Incluye Ryder + Cuatriciclo,Caffaro,0,,0,0,0,0,
7.78989E+11,NAU9722,Barco Sea Patroller luz y sonido (pilas inc). Trae cuatri Ryder c/figura+accs. Barco transforma a vehículo,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU9320,"Muñecas Shoppies c/accs S7 W1 Nuevos Surtidos: Summer Peaches, Pommie, Jascenta, Lolita Pops.",Caffaro,48,,0,0,0,48,
6.30997E+11,FMU7111,"Muñecas Shoppies c/accs S4 W1 Nuevos Surtidos: Lippy Lulu, Pirouetta, Jessicake, Rainbow Kate, Le Unicorn",Caffaro,83,,0,0,0,83,
6.30997E+11,FMU8293,"Muñecas Shoppies c/accs S4 W2 Nuevos Surtidos: Valentina Hearts, Peppa Mint, Pippa Melon, Donatina, Candy Sweets, Rainbow Kate, Le Unicorn",Caffaro,76,,0,0,0,76,
6.30997E+11,FMU9559,Shoppies Playset Mia Milk - Muñeca articulada + figura Shoppets + accesorios,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU7166,Shoppies Playset Bella Bow - Muñeca articulada + figura Shoppets + accesorios,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU6923,Shopkins bolsita con figura + plancha de tattoos,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU6954,Shopkins 2 figuras en cajita Pet-Pod - caja display,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU6961,Shoppets S9 W1 - Figura articulada c/accs - surtido,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU9788,Shoppets S9 W2 - Figura articulada c/accs - surtido,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU7500,Shopkins Blister Unicornio Fans Club con 12 figuras,Caffaro,42,,0,0,0,42,
6.30997E+11,FMU6985,Shoppets Playset - 2 surt: Duncan (monito) y Melonie Hops (conejito). con accs + 1 Shopkins,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU6978,Shopkins blister con 12 figuras + plancha de tattoos,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU7036,Shopkins Mega Pack 20 figuras + stickers,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU7050,Shopkins Playset Centro de Belleza - con 2 figuras + glitter en gel para el pelo + 42 stickers de uñas,Caffaro,42,,0,0,0,42,
6.30997E+11,FAU9719,"Cutie Cars die cast blister con vehiculo + mini figura, surtido de modelos S2 W2",Caffaro,0,,0,0,0,0,
6.30997E+11,FAU9726,"Cutie Cars die cast blister con vehiculo + mini figura, surtido de modelos S2 W3",Caffaro,84,,0,0,0,84,
6.30997E+11,FAU7371,"Cutie Cars die cast blister con 3 vehículos + 3 mini figuras, surtido de modelos - S2",Caffaro,0,,0,0,0,0,
6.30997E+11,FAU5384,Cutie Cars Playset con autos exclusivos,Caffaro,22,,0,0,0,22,
6.30997E+11,FCA6671,Happy Places S4 - Cajita sorpresa con 3 figuras Petkins + base plastica para apoyarlos - CAJA DISPLAY,Caffaro,0,,0,0,0,0,
6.30997E+11,FMU6763,"Happy Places S4 W2 - Muñeca 8 cm con accs - surt de personajes. 3 son muñecas, 2 son Pony y 1 unicornio",Caffaro,96,,0,0,0,96,
6.30997E+11,FJU6848,"Happy Places S4 W1 Welcome Pack - Muñeca con accs. 3 surt: Establo, Habitación y Comedor Diario.",Caffaro,0,,0,0,0,0,
6.30997E+11,FJU9306,"Happy Places S4 W2 Welcome Pack - Muñeca c/accs 3 surtidos: Fiesta de Jardin, Establo y Habitación..",Caffaro,0,,0,0,0,0,
6.30997E+11,FJU6886,Happy Places S4 - Playset establo con figura de pony + accesorios + figuras Petkins,Caffaro,0,,0,0,0,0,
6.30997E+11,FJU9146,Happy Places S4 - Playset con figura + accesorios para decorar la casa,Caffaro,6,,0,0,0,6,
7.78989E+11,FJU2897,Party Popteenies X 1 Muñeca + confeti+ accesorios. En caja exhibidora,Caffaro,0,,0,0,0,0,
7.78989E+11,FJU2859,Party Popteenies X 2: 2 tubos con una muñeca cada uno + confeti+ accesorios exclusivos.,Caffaro,0,,0,0,0,0,
7.78989E+11,FJU3061,Party Popteenies Box Playset - Muñeca con un tubito de confeti + mascota + accesorios: muebles y decoración,Caffaro,0,,0,0,0,0,
7.78989E+11,FJU0633,Party Popteenies Party Playset - Set salón de fiestas - Incluye tubo con confeti y muñeca exclusiva + accs,Caffaro,0,,0,0,0,0,
8.47194E+11,NJU7121,Bananas - Pack individual - incluye 1 figura + 1 placha de stickers + 1 rama para colgar + 2 pequeñas figuras + 1 plancha de piedras preciosas plásticas. Caja Display,Caffaro,0,,0,0,0,0,
8.55396E+11,NJU7702,Banana's Serie 1 - Pack X 3 unidades. Cada banana incluye: 1 figura + 1 placha de stickers + 1 rama para colgar + 2 pequeñas figuras + 1 planchita de piedras preciosas plásticas - surtido de colores.,Caffaro,0,,0,0,0,0,
8.48533E+11,NAU9486,Mini vehiculos - surtido de personajes,Caffaro,0,,0,0,0,0,
TBC,NAUTBC,"Vehículo transformable 5 cm, Surtido de personajes",Caffaro,0,,0,0,0,0,
8.48533E+11,NAV9097,"Avión Pull-Back, surtido personajes. Caja exhibidora",Caffaro,0,,0,0,0,0,
TBC,HTFTBC,"Figura transformable 13 cm, Surtido de personajes",Caffaro,0,,0,0,0,0,
8.48533E+11,HTF9226,Vehiculo transformable - surtido de personajes,Caffaro,0,,0,0,0,0,
8.48533E+11,HTF6218,"Vehiculo que se transforma en Robot y viceversa, son 4 surtidos diferentes",Caffaro,0,,0,0,0,0,
8.48533E+11,HFT4849,Pack 8 piezas con 4 vehículos transformables + 4 figuras. Surtido de personajes,Caffaro,0,,0,0,0,0,
8.48533E+11,HFT6355,Playset - Jett se transforma en un aeropuerto - Avión Jett incluido,Caffaro,0,,0,0,0,0,
8.41078E+12,BSO5919,"Nenuco cuerpo blandito con mamadera-sonajero incluída, tamaño 35 cm.",Caffaro,0,,0,0,0,0,
8.41078E+12,BSO5811,"Nenuco cuerpo blandito de 25 cm, con 3 funciones de sonido que se activan al presionar las manos y los pies. Dice ""mamá, papá"", llora y rie, depende donde se presione. PILAS INCLUIDAS",Caffaro,0,,0,0,0,0,
8.41078E+12,BSO1700,"Nenuco 5 funciones - 2 surt nene y nena. Habla (dice mamá o papá), se ríe, succiona y llora. PILAS INC.",Caffaro,0,,0,0,0,0,
8.41078E+12,BJU9615,Nenuco mamadera mágica. Se vacía mientras toma.,Caffaro,0,,0,0,0,0,
8.41078E+12,NBE8325,"Nenuco ""Mi Primer Baño"" Bebote de cuerpo blandito que se puede sumergir, secado rápido. Incluye patito.",Caffaro,0,,0,0,0,0,
1.91726E+11,NJU1621,Peppa Casita con figura. Las casitas se pueden apilar para mostrar la colección. Exhibidor de mesa,Caffaro,0,,0,0,0,0,
6.81327E+11,NJU7102,Peppa Figura 8 cm con accesorios en blister - surtido de personajes para coleccionar,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU9186,"Peppa Figura con mascota - son 6 surtidos distintos: Peppa, Rebecca, Suzy, Freddie, George y Candy.",Caffaro,0,,0,0,0,0,
5.02974E+12,NJU6925,"Peppa 2 figuras con imagen de lugar de la casa - 3 surtidos: Habitación, Cocina y Living Room",Caffaro,0,,0,0,0,0,
5.02974E+12,NJU0434,"Peppa Figura c/accs vestimenta - 6 surt: Peppa, Kylie, Danny, Freddy, George y Suzy. Caja Display",Caffaro,0,,0,0,0,0,
5.02974E+12,NJU7601,Peppa Pig Blister con 4 figuras de la familia,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU6666,"Peppa Pack de la familia en caja. Son 4 figuras, Papá Cerdito, Mamá Cerdita, Peppa y George.",Caffaro,0,,0,0,0,0,
1.91726E+11,NJU5124,Peppa Figura 13 cm para vestirla. Trae 4 mudas de ropa y accs. Con sonidos. Pilas incl.,Caffaro,0,,0,0,0,0,
6.81327E+11,NJU7850,"Peppa Mini Buggy. Vehiculo mini soft con figura incorporada, surtido de personajes. Exhibidor de mesa",Caffaro,0,,0,0,0,0,
5.02974E+12,NAU4952,"Vehiculo c/figura - 5 surt: Auto c/Peppa (2), Campervan c/Peppa (1), Bote c/George (1), Bus escolar c/Sra. Coneja (1), Carrito de Helados c/Peppa (1).",Caffaro,0,,0,0,0,0,
5.02974E+12,NJU7076,Peppa vehiculo presiona y anda c/sonidos. Pilas incl.,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU7083,Peppa Autobus escolar 2 figuras sonidos. Pilas incl,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU9223,Peppa Campervan Dia de Camping - 4 figuras y accs,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU7021,"Peppa Pack de juego con 2 figuras incluidas + accs - surtidos Living Room, Habitación, Baño, Cocina",Caffaro,0,,0,0,0,0,
6.81327E+11,NJU0002,Peppa Playset con 2 figuras y accesorios. Con mecanismo de luz. Pilas incluidas,Caffaro,0,,0,0,0,0,
6.81327E+11,NJU6900,Peppa Playset con 2 figuras y accesorios. Vienen 2 surtidos diferentes: dia de camping y Parque.,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU1707,"Peppa Playset Temático, 3 surt: Unicornio Mágico (3), Fiesta bajo el mar (2) y Dia en el Zoológico (1).",Caffaro,0,,0,0,0,0,
5.02974E+12,NJU0337,Peppa Clase de la escuela con figuras y accesorios,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU2972,Peppa Carrito de Helados con figura y accesorios,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU7090,Peppa Vuelta al mundo c/sonidos + 2 figuras. Pilas incl.,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU1562,Casa de Peppa forma de valijita con figura y accs,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU5935,Peppa Playset de escuela + autobus escolar c/figuras,Caffaro,0,,0,0,0,0,
5.02974E+12,NJU8653,Peppa Pig Casa Deluxe - Figura Peppa incluida + accs,Caffaro,0,,0,0,0,0,
7.798E+12,NJU2169,Peppa peluche 40 cm,Caffaro,0,,0,0,0,0,
7.79458E+12,BBA0890,"BEBE C/ BAÑERA INTERACTIVA,musica,luz,tira agua de verdad.",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0891,"NATY JUEGA AL VEO VEO. INTERACTIVA,mas de 60 frases",Juguetech,0,,0,0,0,0,
7.79458E+12,FBZ0892,"MILA PELUQUERIA , con secador a pila y set de peluqueria.",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0873,BABY LOVELY CHICO,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0874,BABY LOVELY CHICO CON MOISES Y ACC.,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0842,BABY LOVELY MEDIANO,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0843,BABY LOVELY GRANDE,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0868,BABY LOVELY RECIEN NACIDO,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0893,BABY LOVELY EN PORTENFANT,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0894,BABY LOVELY GIGANTE,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0895,SET ROPA PARA BABY LOVELY MEDIANO,Juguetech,0,,0,0,0,0,
7.79458E+12,FBA0875,"BAÑERA CON ACCESORIOS , FROZEN 2",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0876,"CARRIER PARA BEBE , FROZEN 2",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0877,"CUNA PARA BEBE , FROZEN 2",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0879,"SET DE LUJO,bolso,trenza de Elsa,collar,pollera y guantes Frozen 2",Juguetech,0,,0,0,0,0,
7.79458E+12,FBO0785,BOLSO CAMBIADOR MINNIE,Juguetech,0,,0,0,0,0,
7.79458E+12,FRA0846,"NATY POP STAR, en estuche con mecanismo, realidad aumentada",Juguetech,0,,0,0,0,0,
7.79458E+12,FCA0853,"LA HELADERIA DE NATY,toma el helado de verdad!",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0715,"BEBE GATEADOR,gatea,llora,rie,llama a mama.",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0773,MARIEL NADADORA,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0774,"HOLA LOLA , camina , habla por celular",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0530,"JULIETA HABLA,12 frases",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0680,"JULIETA PRINCESA,CON VARITA MAGICA,3 efectos de luz,habla,",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0835,"JULIETA FASHION C/ANTEOJOS DE SOL ,trae un par para la nena",Juguetech,0,,0,0,0,0,
7.79458E+12,FBZ0836,CAMILA STYLE teñile el pelo de verdad.,Juguetech,0,,0,0,0,0,
7.79458E+12,FBZ0885,CAMILA STYLE PRINCESA teñile el pelo de verdad.,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0860,"WENDY INTERACTIVA,mas de 50 frases y actividades.",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0622,"KIUPI ,con musica y luz",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0644,"MI NENA/NENE SE PONE A LLORAR,nueva carita",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0655,"MI GORDITO,CON MAMADERA MAGICA,llora ,rie,juega,etc",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0525,"BEBE DE MAMA , dice mama, papa,",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0672,"BEBE MIMITO,TIEMBLA Y SE RIE.",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0675,"VALENTINA,LE HABLAS Y TE CONTESTA.",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0690,"BEBE DOCTOR,con estetoscopio funcion real,accesorios doctor.",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0765,"MAXI BEBE,llora,rie,papa y mama.",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0880,"MAXI ANIMALITOS, BEBE,llora,rie,papa y mama.",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0798,"NUEVO CANDY,con accesorios,llora de verdad",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0495,"MARICELA, habla,12 frases",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0825,MARICELA PRINCESA,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0861,"MARICELA,viaja con vos,con valija,anteojos,carterita.",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0882,"MARICELA,SUPERMERCADO c/carrito y acc. Habla 12 frases",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0780,"MARICELA CUMPLEAÑOS,con torta magica,canta feliz cumple",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0850,"MARICELA SKI WEEK,mecanizada 6 frases",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0851,"MARICELA FASHION PARTY,mecanizada 6 frases",Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0870,FLOPY PIJAMA PARTY UNIICORNIO,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0871,FLOPY BEBE HACE PIPI c/acc.,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0566,NENINO CON ACCESORIOS (SURTIDOS),Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0681,NENINO CON PARAGUITAS DE PASEO,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0617,"BABY NONY CON MAMADERA,",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0289,"MOJADITO,con pañal y babero",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0867,"MOJADITO,con sillita de comer",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0453,"SPLISH SPLASH bebe c/bañera, mamadera, esponja, chupete",Juguetech,0,,0,0,0,0,
7.79458E+12,BPL0703,"BOCHITA CON PELELA Y SONAJERO,nuevo modelo",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0539,"CARRIER CON BEBE, carrier de plastico, bebe ojos movibles, chupete",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0826,PORTA BEBE CON GORDITO CHICO,Juguetech,0,,0,0,0,0,
7.79458E+12,FBA0543,BAÑADERITA CON PELUSIN,Juguetech,0,,0,0,0,0,
7.79458E+12,FBA0700,"BAÑERA CON BABY NONI,bañera transparente,mamadera",Juguetech,0,,0,0,0,0,
7.79458E+12,FBA0701,"BAÑERA CON BABY NONIcon salida de baño,transparente,nvo",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0813,"BEBE MINI CON BAÑERITA,funcion real,sale agua sin pilas!",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0866,DORMILON CON PORTENFANT,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0897,NENINO EN BEBESIT,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0830,COLECCIÓN MIS CARINITOS MINI GORDITO,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU00830,COLECCIÓN MIS CARINITOS C/AROMA VAINILLA,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0831,COLECCIÓN MIS CARINITOS CHUPETON C/ AROMA LIMON,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0832,COLECCIÓN MIS CARINITOS CHUPETONA C/AROMA FRUTILLA,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0896,COLECCIÓN MIS CARINITOS DISFRAZ OSITO CARIÑOSO C/AROMA,Juguetech,0,,0,0,0,0,
7.79458E+12,FMU0854,"MINIGORDITO CON VELADOR,el velador se enciende!",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0702,"BAÑERA CON ACCESORIOS,Transparente ,NUEVO MODELO",Juguetech,0,,0,0,0,0,
7.79458E+12,FBO0884,BOLSO C/ SET DE ACCESORIOS,Juguetech,0,,0,0,0,0,
7.79458E+12,BPB0606,PORTA BEBE CON VOLADOS en polybag,Juguetech,0,,0,0,0,0,
7.79458E+12,BPB0756,PORTA BEBE DE LUJO,Juguetech,0,,0,0,0,0,
7.79458E+12,BCN0797,CUNA VESTIDA PRINCESA,Juguetech,0,,0,0,0,0,
7.79458E+12,BCM0865,"MI PRIMER CAMITA,con almohadon y manta.",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0541,"MI GORDITO CHICO, con mamadera",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0542,"MI GORDITO GRANDE, con mamadera",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0607,"TIERNO BEBE BOSTEZOS,con almohadita",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0833,"BEBE CON CUNA ,OSITO Y ACCESORIOS .",Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0697,MAXI GORDITO N*5 Nuevo modelo,Juguetech,0,,0,0,0,0,
7.79458E+12,FBE0699,"MAXIGORDO NEGRITO N*5,nuevo modelo",Juguetech,0,,0,0,0,0,
7.79458E+12,BLI0587,"SET DE BAÑO perfumados,para bebes,7 modelos(pato,cisne,sapo,pingüino,dino,gallinay chancha)",Juguetech,0,,0,0,0,0,
7.79572E+12,NGU1045,Guitarra bebe,TATITOYS,0,,0,0,0,0,
7.79562E+12,HJU7018,Tornado Bayblade,TATITOYS,0,,0,0,0,0,
